
Edison Startup at: 
Tue Sep 15 17:01:12 2015

-0.962952,-0.477661,-0.1427
-0.943359,-0.47229,-0.136292
-0.944519,-0.449707,-0.145996
-0.950806,-0.4245,-0.129761
-0.943176,-0.454529,-0.166016
-0.937256,-0.433838,-0.185913
-0.901306,-0.531921,-0.303467
-0.897278,-0.459167,-0.16687
-0.931458,-0.514648,-0.165344
-0.919861,-0.514648,-0.153931
-0.896545,-0.558044,-0.151794
-0.927856,-0.500977,-0.088623
-0.940491,-0.521973,-0.0670166
-0.93988,-0.456604,-0.0549316
-0.927307,-0.563843,-0.0928345
-0.904663,-0.498535,-0.00811768
-0.921448,-0.550415,-0.0827637
-0.946716,-0.504028,0.105042
-0.917053,-0.426819,0.241211
-0.887207,-0.483032,0.313049
-0.857117,-0.509277,0.113159
-0.910706,-0.572144,-0.0963745
-0.856201,-0.655518,-0.196716
-1.06091,-0.832886,-0.031189
-0.949036,-0.381531,0.158386
-0.963867,-0.743835,0.101685
-0.744263,-0.64386,-0.206543
-0.675476,-0.674927,-0.672913
-0.537231,-0.526978,-0.736877
-0.67334,-0.333252,-0.824036
-0.663635,-0.368896,-0.810303
-0.843567,0.0296021,-0.539795
-0.623901,-0.33197,-0.787231
-0.568115,-0.371155,-0.91095
-0.671387,-0.214966,-0.555115
-0.578369,-0.205017,-0.880127
-0.524902,-0.15387,-1.19312
-0.580933,-0.227966,-0.872375
-0.578552,-0.144348,-0.867126
-0.619995,0.236755,-0.817383
-0.751526,0.109497,-0.731812
-0.784058,-0.0365601,-0.723145
-0.753418,-0.026062,-0.776978
-0.635254,-0.129272,-1.03345
-0.670471,-0.154053,-0.822876
-0.698914,-0.0210571,-0.870972
-0.679199,-0.12854,-0.877258
-0.762268,-0.19281,-0.676575
-0.51239,-0.00543213,-1.03064
-0.510071,0.0171509,-1.02338
-0.666687,-0.362732,-0.526123
-0.60968,-0.159729,-0.797729
-0.624939,-0.234802,-0.851135
-0.669006,-0.221252,-0.879517
-0.854553,-0.424011,-0.513916
-0.900757,-0.200745,0.493774
-0.894775,-0.588074,0.0408325
-0.731689,-0.556702,-0.398193
-0.761292,-0.603943,-0.248413
-0.717896,-0.42218,0.328125
-0.883972,-0.438477,0.390442
-0.906799,0.136536,0.567505
-0.869202,0.0247192,0.572571
-0.828247,-0.0708008,0.658569
-0.733643,-0.285583,0.794373
-0.927917,-0.0892944,0.488342
-0.930176,-0.00958252,0.371277
-1.01318,-0.144287,0.324402
-0.993652,-0.166626,0.289856
-0.90625,-0.121277,0.30835
-0.987366,-0.114563,0.263428
-1.03113,-0.0668945,0.118958
-1.06848,-0.113281,0.178467
-1.02936,-0.0620117,0.108215
-0.992615,-0.0686646,0.176086
-0.97345,-0.278564,0.333191
-1.06744,-0.186157,0.383728
-0.947327,-0.369202,0.313232
-0.907349,-0.318665,0.363953
-0.733826,-0.614319,0.309387
-0.894653,-0.879822,-0.260071
-0.891235,-0.112061,0.513428
-0.858032,0.0575562,0.505005
-0.870605,-0.152466,0.581665
-0.889465,-0.408081,0.404724
-0.883179,-0.223145,0.398376
-0.816772,-0.281738,0.232056
-1.12744,-0.19281,0.599792
-0.70575,-0.0186157,0.503601
-0.643433,-0.0789185,0.435242
-1.04779,0.0557861,0.718872
-0.690857,0.00897217,0.197327
-0.684448,-0.0628662,0.289978
-1.11182,-0.114685,0.737366
-0.945923,-0.116882,1.06238
-0.569702,-0.0449829,0.530518
-0.788635,-0.102173,1.05023
-0.57843,-0.161682,0.544861
-0.54071,-0.136414,0.330872
-0.96167,-0.211182,0.881653
-0.866516,0.00512695,0.854004
-0.611572,-0.167053,0.701538
-0.94751,-0.117126,0.76062
-0.700867,-0.0953369,0.376465
-0.498779,-0.126526,0.521423
-0.898132,-0.0628662,0.669006
-0.627258,-0.232422,0.854431
-0.604614,-0.522095,0.694214
-0.68927,-0.743652,0.40155
-0.52301,-0.517578,0.581055
-0.607727,-0.740295,0.632751
-0.46344,-0.250427,0.624451
-0.677795,-0.320618,0.742371
-0.683777,-0.397339,0.515686
-0.684998,-0.645325,0.538757
-0.67627,-0.0299072,0.598083
-0.820374,-0.328979,0.827271
-0.471436,-0.215454,0.458984
-0.664001,-0.3526,0.566956
-0.620544,-0.204651,0.697632
-0.681091,-0.216125,0.736511
-0.670288,-0.103516,0.661682
-0.588501,-0.190002,0.628113
-0.660461,-0.0788574,0.873779
-0.627319,-0.186218,0.577393
-0.764832,-0.181458,0.890442
-0.845581,-0.074707,0.875061
-0.668396,-0.214478,0.49884
-0.934143,0.14563,0.716614
-0.652344,-0.0645142,0.535278
-1.0238,0.0394897,0.837585
-0.572021,-0.0898438,0.607117
-0.965149,0.0380859,0.869019
-0.485413,-0.0963135,0.514832
-0.840759,0.00408936,1.00934
-0.728577,0.0857544,0.574158
