
Edison Startup at: 
Tue Sep 15 17:01:12 2015

30.4755,11.8283,-20.636
24.2622,4.50104,1.09909
34.3933,15.5966,-21.7201
23.6342,-25.6454,5.20386
-10.1236,11.8732,-5.52536
-39.0962,-16.1649,1.45798
-1.16638,13.2639,10.4376
-1.71967,11.6638,-20.6734
18.0565,-33.6456,2.33276
7.64877,7.88055,16.7107
-23.7912,-12.09,4.27673
-28.8605,11.3049,-9.27124
19.4098,-26.5726,26.1165
4.63562,26.9838,-14.4527
-20.6734,4.36646,-8.53851
0.927124,1.04675,-10.9087
6.14594,-23.2304,20.3818
35.5672,-2.60193,-49.4965
13.69,42.2739,21.7126
