
Edison Startup at: 
Tue Sep 15 17:01:12 2015

0.234253,-0.0418091,0.288391
0.233704,-0.0802002,0.278809
0.213135,-0.0779419,0.288147
0.219238,-0.0700684,0.292358
0.219177,-0.0620117,0.290588
0.203186,-0.0411987,0.340088
0.203064,-0.0288696,0.354614
0.188477,-0.0112915,0.354553
0.238892,0.178955,0.26593
0.249939,0.186584,0.248901
0.248779,0.175659,0.253967
0.249939,0.177856,0.257751
0.233643,0.184448,0.252136
0.235291,0.206848,0.244507
0.243591,0.205139,0.256531
0.207642,0.222107,0.236328
0.152405,0.306885,-0.0330811
0.137268,0.272278,-0.0515747
0.115784,0.285828,-0.0949097
0.124695,0.283386,-0.078064
0.156372,0.287903,-0.0562134
0.144043,0.292053,-0.0448608
0.15802,0.291992,-0.0805664
0.130432,0.267822,-0.0883179
0.151489,0.281738,-0.046875
0.143799,0.290649,-0.0720215
0.131409,0.276917,-0.0883179
0.148193,0.272705,-0.0716553
0.282837,0.117371,-0.0970459
0.29303,0.107117,-0.0249023
0.292664,0.0963135,-0.00177002
0.302856,0.0892334,0.010498
0.300964,0.0464478,0.0182495
0.313354,0.0273438,0.0719604
0.314941,0.0263672,0.0899048
0.312927,0.0240479,0.0905151
0.335571,0.0477295,0.0628052
0.314575,0.0507812,0.0667725
0.324829,0.0702515,0.050354
0.325745,0.0534668,0.060791
0.316406,0.062439,0.0529175
0.332703,0.074707,0.045166
0.323303,0.0709229,0.0460815
0.325989,0.0584106,0.0608521
0.335938,0.0648804,0.0533447
0.3255,0.0415039,0.0454712
0.324524,0.0532227,0.0603638
0.319092,0.0543823,0.0714722
0.341919,0.0685425,0.0632935
0.312622,0.0496216,0.0527954
0.344299,0.0620728,0.0579224
0.332458,0.0626831,0.0596924
0.331055,0.0654297,0.0495605
0.326843,0.0617065,0.0491943
0.341553,0.0755615,0.0545044
0.318542,0.0695801,0.0438843
0.330688,0.081665,0.0471191
0.329041,0.0654907,0.0524902
0.330566,0.0700684,0.046814
0.321167,0.0682983,0.0291138
0.334778,0.0755615,0.0466919
0.319336,0.0621948,0.0419922
0.330444,0.0797729,0.0275269
0.334045,0.0881348,0.0182495
0.322571,0.0906372,0.0327148
0.31958,0.0866699,0.0337524
0.331299,0.0978394,0.0352173
0.32489,0.0942383,0.0426636
0.346008,0.0962524,0.0522461
0.320496,0.0805054,0.0412598
0.33783,0.09198,0.0457764
0.316345,0.0614014,0.0708008
0.328308,0.0964355,0.074707
0.318848,0.0966187,0.0645752
0.34375,0.0892334,0.0866089
0.331238,0.0784912,0.116211
0.334167,0.107117,0.138916
0.330078,0.125,0.104492
0.334717,0.131165,0.0220337
0.322632,0.136597,0.00610352
0.332703,0.124573,0.0253906
0.322266,0.0930786,0.0429077
0.296936,0.140198,0.00256348
0.283081,0.171753,-0.0335693
0.246033,0.107788,-0.121948
0.2052,0.0587769,-0.151367
0.226807,0.00848389,-0.146057
0.204834,-0.00915527,-0.152649
0.278625,0.0133667,-0.0879517
0.245911,0.00653076,-0.108948
0.223816,0.00970459,-0.138733
0.221191,-0.0136108,-0.138367
0.18103,-0.0362549,-0.155884
0.2276,-0.0114746,-0.135742
0.195557,-0.0375977,-0.152893
0.198608,-0.0324097,-0.151428
0.22406,-0.122986,-0.0859985
0.231812,-0.123535,-0.0783691
0.263306,-0.0966187,-0.0635376
0.24585,-0.0923462,-0.074585
0.210388,-0.0959473,-0.103333
0.207153,-0.0935059,-0.112549
0.230225,-0.0755615,-0.119934
0.218872,-0.0842285,-0.104675
0.226379,-0.0648804,-0.11792
0.129822,-0.0993042,-0.155273
0.123901,-0.0375366,-0.196777
0.15564,0.0294189,-0.194458
0.106018,-0.0435181,-0.208374
0.0888672,-0.0447998,-0.205872
0.0838013,-0.0408325,-0.207825
0.177734,0.086731,-0.167908
0.295227,0.173706,0.0736694
0.255615,0.201599,-0.0437012
0.206604,0.133057,-0.138367
0.234741,0.154785,-0.0789185
0.329529,0.0836792,0.0856323
0.298889,0.0203857,0.165405
0.174011,-0.0913696,0.314697
0.135864,-0.0845947,0.348267
0.134705,-0.0135498,0.383423
0.0931396,0.0112915,0.408508
0.183655,0.207703,0.280945
0.239075,0.215454,0.192444
0.263062,0.203125,0.145813
0.25769,0.227417,0.178589
0.262817,0.22052,0.166138
0.270996,0.213257,0.128784
0.314453,0.200134,0.0805664
0.283203,0.195251,0.0853882
0.298096,0.196777,0.074707
0.294006,0.222595,0.0653687
0.237244,0.229248,0.222717
0.190613,0.182617,0.295227
0.177673,0.112122,0.324402
0.160034,0.108643,0.334106
0.12915,0.244446,0.286316
0.164856,0.300415,0.171814
0.136108,-0.0125732,0.382874
0.102051,-0.0852661,0.388611
0.118042,0.0377808,0.401855
0.119019,0.0384521,0.389038
0.132996,0.0601196,0.394714
0.106323,0.034668,0.411194
0.0985718,0.0485229,0.425537
0.119568,0.14801,0.392151
0.156433,0.162354,0.343872
0.19989,0.19519,0.312805
0.174133,0.20929,0.330383
0.16925,0.174377,0.351562
0.175293,0.15332,0.362061
0.147156,0.182556,0.369812
0.201477,0.208557,0.29187
0.157898,0.205078,0.33728
0.148926,0.181519,0.357727
0.156921,0.200562,0.336792
0.161804,0.197571,0.328125
0.191895,0.214539,0.312866
0.165771,0.197327,0.336426
0.169373,0.199341,0.316101
0.199402,0.215881,0.303772
0.187683,0.191833,0.336914
0.167297,0.218567,0.319519
0.113464,0.234741,0.335266
0.153748,0.333008,0.184998
0.133667,0.333191,0.135376
0.151672,0.338257,0.18689
0.14032,0.322693,0.216125
0.131836,0.314392,0.238037
0.116455,0.28009,0.2724
0.124817,0.247437,0.318604
0.159485,0.285889,0.252686
0.172791,0.23822,0.28241
0.182007,0.247498,0.28064
0.18811,0.255798,0.249451
0.187805,0.255188,0.265137
0.164124,0.247437,0.305359
0.161316,0.230408,0.30896
0.207825,0.220764,0.305481
0.156921,0.207642,0.289001
0.188965,0.227539,0.256958
0.174255,0.223083,0.30188
0.190063,0.224792,0.295532
0.159119,0.214478,0.31842
0.191589,0.222595,0.291992
0.194031,0.183105,0.304565
0.1745,0.17981,0.341003
0.193359,0.191711,0.310242
0.172852,0.191772,0.335266
0.180054,0.180542,0.305481
0.174561,0.208923,0.308594
0.179443,0.191528,0.32666
0.178467,0.193115,0.327087
